Fecha,Hidraulica,Turbina_bombeo,Nuclear,Carbon,Motores_diesel,Turbina_de_gas,Turbina_de_vapor,Ciclo_combinado,Hidroeolica,Eolica,Solar_fotovoltaica,Solar_termica,Otras_renovables,Cogeneracion,Residuos_no_renovables,Residuos_renovables,Generacion_total
2018-04-07,154291.909,12807.407,143945.977,26936.234,7539.81,2905.478,6218.289,51239.996,72.144,135769.333,11214.972,1486.484,7918.9,77815.891,6242.346,2750.125,649155.295
2018-04-08,138245.62,12226.959,139753.142,34975.816,7028.674,2511.453,4935.821,41023.897,100.031,162511.577,20051.966,5326.766,7480.994,74727.646,5745.998,2612.625,659258.9849999999
2018-04-09,165231.721,14491.159,120678.476,53452.526,6942.746,3341.85,5991.542,60063.255,105.833,144714.17,19431.969,6737.244,6786.855,81817.243,5824.1905,2619.4935,698230.273
2018-04-10,173734.178,14934.723,120837.469,57454.602,7763.175,3340.619,6441.178,54344.145,105.84,210806.434,10624.087,1040.39,6568.33,80701.92,5792.007,2632.961,757122.0580000002
2018-04-11,168340.414,13544.049,120906.013,51292.59,8450.739,2626.321,7090.655,46439.694,106.603,277394.692,18818.814,9404.85,7154.202,78620.351,5578.466,2587.91,818356.3630000001
2018-04-12,191598.177,16604.995,120708.108,67422.124,8674.151,2694.838,7409.056,78526.477,83.35,156264.249,15329.083,1905.626,7591.283,80190.043,5344.6265,2438.9445,762785.131
2018-04-13,196751.499,7490.649,120732.389,86564.894,7890.798,2858.999,8100.461,100823.226,69.652,55886.838,20101.5,4619.625,7671.404,83269.856,5802.9045,2502.8645,711137.559
2018-04-14,166212.102,2710.809,120738.531,63733.81,7506.959,2729.217,6790.769,44747.716,80.403,57131.417,26804.754,16962.183,7431.448,79389.987,5859.8075,2541.0915,611371.0040000001
2018-04-15,150673.638,9110.36,120726.278,44911.279,7210.908,2192.393,5799.968,39711.457,78.6,138041.245,20351.572,4223.929,7133.504,75151.654,5732.8,2621.342,633670.9269999999
2018-04-16,162743.282,13247.671,120891.278,64635.384,7848.727,2670.641,7463.712,54595.232,76.303,173517.678,26367.371,15199.761,7277.096,81417.126,5866.6015,2642.4675,746460.3310000002
2018-04-17,164846.7,11619.14,120990.66,76353.991,7786.479,3019.662,7363.095,75445.998,63.259,85341.118,32770.641,24210.566,7433.978,81675.02,5885.604,2638.446,707444.3570000001
2018-04-18,158317.891,5852.006,120967.591,70897.67,8215.015,2945.47,6622.762,45577.736,35.224,109243.239,32752.213,26354.564,7543.509,82010.761,5553.99,2481.511,685371.1519999999
2018-04-19,153507.427,5384.514,121037.605,55708.55,7855.517,3106.732,6758.528,40189.921,79.645,162230.419,31905.544,26799.754,7628.546,82584.228,5418.534,2668.771,712864.2349999999
2018-04-20,162041.44,6629.944,121060.996,53676.979,8111.843,2502.662,6388.329,37412.935,71.572,185761.409,27810.627,19377.924,7561.592,82093.851,5550.18,2660.795,728713.0780000001
2018-04-21,163804.884,9166.972,121109.196,44644.105,7994.99,2630.312,5394.12,35287.464,75.939,129081.226,18627.402,826.759,7811.47,75215.323,5779.509,2653.971,630103.6409999998
2018-04-22,160742.569,5576.077,121031.601,40718.087,7852.349,1961.598,5136.8,42330.227,76.404,83534.372,21883.813,4393.722,7695.383,73646.657,5790.73,2687.196,585057.585
2018-04-23,184717.709,7398.906,121073.259,59364.567,8765.444,1973.191,6296.832,64626.602,78.485,70930.313,21135.493,4867.843,8750.747,79978.407,5781.287,2643.163,648382.2479999999
2018-04-24,185090.618,7794.589,121075.64,66404.631,9173.067,1547.215,6023.527,53019.022,69.701,92544.538,25608.412,6310.234,9315.307,80735.065,6017.202,2504.034,673232.8020000001
2018-04-25,177953.365,6066.851,121084.238,62729.02,8972.363,1821.139,6456.666,50657.003,100.491,108313.53,24684.066,10703.065,9857.091,80490.777,6624.6745,2395.7485,678910.0879999999
2018-04-26,174809.154,10053.125,121023.16,64537.129,8836.877,2139.901,6093.676,56809.961,111.089,114350.31,28329.438,15282.717,9655.086,82115.233,6671.683,2354.445,703172.9839999998
2018-04-27,163861.603,4699.188,121048.369,60638.861,8774.459,1961.438,6572.667,50592.389,115.033,109372.787,29316.1,18327.553,10261.977,82484.459,6729.1875,2417.9615,677174.0329999999
2018-04-28,142693.052,4364.509,121163.924,44527.734,8085.092,1878.124,5871.969,37904.057,109.628,105602.876,25720.1,12656.86,9601.251,77926.611,6995.8915,2715.6535,607817.332
2018-04-29,106284.171,13192.765,121217.57,35168.771,6657.706,2264.37,5007.091,33306.89,103.557,183299.091,23496.448,10653.224,8150.085,71339.187,6715.599,2663.159,629519.684
2018-04-30,149503.622,16572.962,121140.774,43437.898,7972.69,2757.289,6334.803,43937.143,74.597,104155.174,22828.17,7438.132,9362.673,80680.831,6923.9345,2581.2355,625701.9279999998
2018-05-01,120871.095,9506.478,121207.587,39812.181,7836.902,2377.733,5674.159,45481.128,62.307,95995.851,26472.402,10566.432,9592.179,77628.786,6838.262,2515.446,582438.928
2018-05-02,135673.627,10734.343,121176.529,42622.912,8657.347,3094.401,6836.834,45660.697,25.765,154317.702,29227.666,17152.124,9749.243,81309.278,6565.105,2518.428,675322.0009999999
2018-05-03,130973.114,6550.5,121100.839,40282.861,8469.101,3148.129,6666.158,47091.805,49.125,236711.459,26955.715,17701.301,9905.001,80201.378,6113.406,2203.49,744123.382
2018-05-04,122405.372,6186.35,121074.809,35153.853,8370.612,2955.476,6813.892,36570.026,44.601,235346.593,28835.102,20249.099,10352.205,81861.088,6083.0065,1784.5375,724086.622
2018-05-05,114219.522,1322.249,120930.707,36367.955,8120.412,3320.609,6481.737,46790.996,31.702,136763.47,27469.782,20919.92,10720.858,76352.24,6261.6535,1720.7295,617794.542
2018-05-06,108383.851,2976.501,120564.527,36939.085,7987.369,2551.299,6140.186,57872.602,23.545,81604.809,27293.515,18244.315,10348.271,72876.772,5813.588,1534.356,561154.5910000001
2018-05-07,157622.412,17477.926,120164.869,60368.581,8350.665,4302.586,5446.052,91355.716,41.162,36920.583,27347.238,18812.83,10537.622,74785.693,5811.9845,1433.6585,640779.578
2018-05-08,145403.947,3725.513,120092.198,62440.546,7860.067,4624.938,5368.442,87225.979,45.376,82377.92,24558.734,13514.061,10623.154,74492.119,5516.987,1354.328,649224.3089999999
2018-05-09,120649.308,1126.063,119918.582,69955.466,8277.092,3104.255,4501.773,70889.202,63.535,129462.824,25433.638,6570.682,9837.838,77173.788,4831.854,1462.636,653258.5360000002
2018-05-10,115225.882,4755.159,119841.799,67055.246,8193.898,2862.081,5246.813,69961.942,75.672,159671.658,25575.12,13035.675,9438.147,79932.924,4241.273,1346.633,686459.9220000001
2018-05-11,137894.715,5299.833,119546.003,69611.905,8108.406,3202.138,5358.112,84232.721,82.505,76816.678,28774.818,19822.762,8857.37,80444.507,4026.514,1315.264,653394.2509999999
2018-05-12,90487.914,4661.216,112373.935,44935.335,7075.539,2878.886,4914.065,34323.527,74.165,196066.33,26708.624,17170.351,8265.147,76338.504,3594.492,973.651,630841.6809999999
2018-05-13,84258.95,8627.139,125334.0,40443.051,6620.018,2498.823,4311.281,36911.729,102.465,187274.844,32280.623,25284.868,7561.24,72646.001,3138.5955,648.7475,637942.3750000002
2018-05-14,93205.746,7871.332,136531.764,50221.167,7851.047,2477.388,5445.64,45669.737,110.478,154732.9,28901.761,23828.866,7380.891,78573.174,3383.911,747.27,646933.0719999999
2018-05-15,90852.599,7843.876,143064.79,48944.501,8397.099,2470.414,5863.235,50451.742,108.632,173924.422,33259.442,28879.063,8357.33,78186.4,3455.0155,769.3425,684827.9029999999
2018-05-16,95212.622,8584.542,143422.656,50457.052,8520.494,3126.256,6485.505,40065.845,110.523,170131.974,32910.25,29648.654,8323.539,80049.409,3396.1735,770.4605,681215.9550000001
2018-05-17,104084.422,6905.738,143645.446,60622.31,8690.826,3068.711,6479.234,37397.047,106.632,134776.59,29548.261,27603.36,8873.461,80146.24,3493.869,734.238,656176.3849999999
2018-05-18,127033.492,6707.996,133947.153,68175.436,8655.159,3345.604,6310.308,54733.582,82.248,100659.893,23816.832,14905.42,9007.056,81859.234,3481.8105,579.2885,643300.512
2018-05-19,103987.147,2285.462,120412.758,54444.09,8530.353,2543.29,5908.92,72083.588,73.437,84765.358,27583.791,16592.813,9171.113,77881.918,3911.4,709.966,590885.404
2018-05-20,101382.281,1702.137,121037.225,70721.411,8817.413,1865.132,5548.3,78099.812,53.235,56030.995,24496.621,7124.816,9060.168,75494.175,4098.0705,827.1635,566358.9550000001
2018-05-21,128954.094,2120.171,120970.15,98836.448,8650.117,3857.457,6911.821,117369.118,45.965,31457.416,25373.13,11486.185,8969.319,79543.212,3784.121,690.354,649019.0780000002
2018-05-22,115051.755,6285.782,120914.792,108622.599,8584.626,3423.904,6937.188,119639.402,43.852,33154.977,29506.103,18407.754,9457.038,79506.199,3902.2335,651.1875,664089.3919999999
2018-05-23,126637.27,6099.574,120887.643,117356.482,8452.609,4015.908,6299.992,130237.98,40.7,48568.803,23363.99,6691.76,10145.368,78491.857,4517.4105,638.9235,692446.27
2018-05-24,105568.862,916.504,120643.233,125658.99,8650.142,3112.499,7340.609,104489.651,49.466,92310.851,22040.975,5210.12,9464.377,79037.052,4788.9305,829.7545,690112.0160000001
2018-05-25,105376.801,547.298,120920.509,135729.439,8739.894,2950.749,6775.464,95829.498,50.757,106229.805,19835.815,5955.641,9444.249,79826.593,4895.735,933.528,704041.7739999999
2018-05-26,91911.307,1234.137,121045.772,121779.015,8794.044,2409.929,6565.904,81712.864,43.178,53924.882,24352.6,12489.247,9753.486,76010.879,5300.564,936.1,618263.9079999999
2018-05-27,88158.69,1679.86,112518.018,108559.9,8577.683,1891.962,5447.293,62522.948,47.477,50533.018,21859.904,8598.04,9420.788,74754.846,5280.704,952.805,560803.936
2018-05-28,116125.707,1270.631,96269.875,134337.713,8311.967,2853.636,6394.668,95464.542,79.429,67407.078,20310.836,10487.981,9587.09,77880.893,5284.4215,930.7645,652997.2320000002
2018-05-29,124803.14,4017.091,96293.005,148873.501,7853.161,3421.939,5740.58,106273.815,84.335,42519.938,21009.228,6147.987,9773.792,77223.009,5442.359,937.515,660414.395
2018-05-30,111408.914,2203.887,96432.973,148941.514,7474.977,2545.343,5246.401,115693.477,87.326,59682.931,20849.805,7191.953,9779.515,79651.307,5485.0665,951.7455,673627.135
2018-05-31,109343.907,2049.06,96390.855,143164.412,8083.525,3039.862,6948.62,100663.917,94.608,49589.352,27638.63,16915.554,9988.798,80724.822,5289.6305,943.3625,660868.915
2018-06-01,102799.874,1129.75,96429.452,138774.019,7175.657,3308.955,6889.967,86744.753,100.183,60915.146,28386.751,20353.384,9127.482,81244.997,5356.338,975.082,649711.79
2018-06-02,99226.987,408.144,98322.711,115000.867,6966.659,3383.402,5585.27,63647.485,113.109,61476.21,22411.911,14494.682,9015.31,77083.303,5397.855,970.953,583504.859
2018-06-03,97287.159,1221.244,110678.68,86621.515,6755.816,2790.718,5256.625,54054.058,112.108,80769.845,26355.054,16925.296,9453.866,75030.571,5302.582,928.99,579544.127
2018-06-04,111789.031,1303.608,110078.578,109295.86,7976.826,3095.252,6288.911,64385.983,125.511,92219.364,24642.261,11935.791,10189.949,80469.705,5419.331,1129.006,640344.9670000001
2018-06-05,116527.558,10804.104,97529.68,112506.481,7972.491,3306.974,6216.902,92255.534,128.34,74367.567,20025.018,2998.54,10186.531,80933.865,5230.793,1066.59,642056.9679999999
2018-06-06,114462.349,3785.02,96873.21,115739.459,7766.748,3352.547,6349.318,105944.374,131.725,58564.355,19936.862,4766.307,10210.329,81500.304,5681.715,1347.813,636412.435
2018-06-07,115542.538,1962.299,116070.736,111671.85,8308.058,3412.823,6763.401,101887.181,112.389,57308.746,25132.325,10679.816,10227.937,81116.562,5963.699,1514.13,657674.4900000001
2018-06-08,114731.24,793.839,120860.795,107167.912,8855.362,3767.231,7037.651,102061.764,50.975,65728.272,19815.693,4092.649,10500.314,81604.935,6140.367,1783.685,654992.684
2018-06-09,113455.542,1332.759,120968.804,68258.259,9043.512,2992.578,6841.733,78125.07,46.552,85278.547,19019.776,5850.33,10351.751,77849.812,6283.9205,2050.7995,607749.745
2018-06-10,119982.726,3149.306,120962.122,45596.371,8585.24,2567.468,5668.358,78757.018,50.061,53779.715,21141.126,7802.5,10127.105,76258.432,6120.3505,2098.5815,562646.4799999997
2018-06-11,146744.355,4650.21,120905.223,56173.051,8667.281,3189.961,6427.234,99080.484,91.862,70895.348,22743.449,4723.484,10017.453,81116.436,6034.06,2153.458,643613.349
2018-06-12,136251.123,558.541,120969.665,49112.061,8419.205,3338.641,5814.642,66152.355,109.952,140739.958,27248.211,18422.143,9925.291,82208.076,5973.574,2151.117,677394.5549999999
2018-06-13,126156.428,966.723,120818.192,40395.971,8299.483,4159.551,5856.541,67665.102,124.313,169967.751,30908.494,25279.581,9488.0,82494.888,5948.0305,2206.6415,700735.689
2018-06-14,126951.223,1246.421,120710.953,51505.729,8867.575,2766.654,6117.064,66792.272,92.422,119232.824,32682.753,27594.35,10052.494,81898.919,6148.4465,2285.5595,664945.6589999999
2018-06-15,140919.396,1098.438,120485.227,48024.759,8928.527,2680.045,6792.666,74663.161,120.689,95865.795,32278.251,30176.313,10538.87,83984.937,6295.3005,2297.0695,665149.444
2018-06-16,127702.371,642.536,120420.802,41955.755,8794.037,2721.283,6446.554,58844.865,106.312,92046.555,31729.906,29317.857,10373.236,80152.149,6634.4145,2676.1015,620564.7339999999
2018-06-17,120049.261,548.482,120261.863,37334.977,8482.831,2399.937,5386.061,49342.361,107.29,122887.992,31928.342,29248.978,9366.246,76845.355,6358.145,2734.404,623282.5249999999
2018-06-18,132031.16,2927.781,120110.827,43453.481,8580.987,3616.822,7113.612,56921.791,49.355,163680.01,31509.4,26958.293,9895.072,81837.219,6700.536,2764.163,698150.509
2018-06-19,140868.813,4485.43,120196.054,54026.847,8902.922,3973.128,7256.774,60877.977,27.509,134775.474,32509.315,27482.648,10216.21,82144.437,6585.5955,2636.4585,696965.5920000001
2018-06-20,165482.114,5271.591,120172.766,79889.123,9169.376,3480.206,7006.277,95738.197,28.066,71180.072,30966.579,27312.91,10624.385,82935.549,6874.734,2752.298,718884.2430000001
2018-06-21,151594.282,2803.832,119990.121,80098.758,8810.862,3808.347,7025.846,89361.434,52.012,92528.644,30013.458,23203.094,10468.994,80972.803,7108.682,2749.658,710590.827
2018-06-22,128125.339,465.934,119484.299,87436.186,8537.108,4072.87,7100.462,69225.876,76.213,136333.994,30600.064,22610.767,10734.051,82298.237,7074.7595,2770.5315,716946.691
2018-06-23,112672.075,336.405,118986.847,72487.363,8795.471,4206.357,6615.717,57646.775,32.367,100813.572,31165.577,24366.418,10659.17,78807.022,7016.877,2758.968,637366.981
2018-06-24,104961.937,318.041,118591.017,81563.471,8832.011,3178.068,6307.81,64669.464,12.119,57643.047,30075.929,21682.084,10145.84,75698.239,7098.0505,2756.9465,593534.074
2018-06-25,138681.07,1263.909,118869.673,105838.99,9240.642,3711.205,7180.813,115627.152,19.813,53751.49,29932.154,18848.072,10311.284,79803.124,6816.0495,2711.0555,702606.496
2018-06-26,134501.948,1801.296,132083.367,105165.37,8559.13,3327.117,7642.522,133245.842,53.176,42757.516,29848.324,23472.298,10760.214,80882.676,6903.0275,2709.1095,723712.933
2018-06-27,125810.033,1289.965,141240.215,108010.189,8696.002,3085.253,7517.786,118764.674,102.7,47503.194,29031.967,26209.656,10864.971,81775.638,7008.906,2757.538,719668.6869999999
2018-06-28,121092.422,1068.514,141956.635,112620.404,9255.199,3520.911,7715.991,123065.387,68.205,69133.655,24905.079,12603.215,10462.598,80197.157,7054.892,2732.519,727452.7829999999
2018-06-29,125587.742,320.979,143257.933,116927.707,9393.737,3709.596,8743.39,95288.469,31.253,70099.192,28435.19,22207.926,10483.171,80976.413,6926.987,2735.127,725124.8119999998
2018-06-30,106088.532,767.731,143304.904,98616.621,9154.987,4164.471,7064.951,60991.829,45.223,90436.383,24433.888,9673.221,10022.953,76903.262,7084.4125,2731.7035,651485.072
2018-07-01,97136.614,716.036,143107.463,87740.413,9186.003,2800.208,6113.663,54054.41,48.993,67401.484,27370.814,13221.985,10392.35,75536.385,6929.519,2544.427,604300.7669999999
2018-07-02,118577.53,1331.303,143093.931,120565.75,9643.665,3620.55,7190.388,75201.12,67.784,65315.295,28308.44,14961.567,10280.158,78585.548,6917.154,2499.24,686159.423
2018-07-03,142679.823,3177.652,143052.289,136092.153,9551.504,3229.89,6996.692,81758.064,119.751,47020.797,31244.57,26046.547,10198.832,78330.192,6767.321,2463.543,728729.62
2018-07-04,107367.807,607.762,142902.33,126542.993,9365.929,3194.063,6701.604,83753.598,126.411,118169.674,31277.222,25943.276,9996.549,78102.779,6354.946,2450.307,752857.25
2018-07-05,113401.782,591.684,142978.546,117297.492,9156.803,3580.171,6605.012,70887.668,125.83,97470.369,31632.913,28593.916,10116.906,79758.848,6749.3665,2685.8955,721633.2019999999
2018-07-06,117176.995,1110.462,142917.458,116576.02,9050.547,3637.555,6645.222,75058.425,119.235,65391.228,30621.625,28345.669,10495.566,81253.026,7195.524,2710.237,698304.7939999999
2018-07-07,76956.239,194.224,142761.306,95479.789,8672.812,3764.797,6020.527,64104.953,118.847,89634.71,28866.735,27565.492,10444.626,78178.077,7396.8935,2776.2415,642936.2690000001
2018-07-08,69250.396,2643.209,142291.375,79797.738,8413.098,3147.981,5736.064,61457.871,116.288,86687.073,30275.485,30624.941,10339.6,74956.872,7259.9495,2712.0825,615710.0229999999
2018-07-09,101272.635,967.6,142392.854,112757.356,9826.216,3719.25,6964.142,93759.699,109.486,105599.791,30840.196,31878.182,10193.449,79071.137,7029.8425,2710.8015,739092.637
2018-07-10,111480.906,1580.841,142385.417,136824.578,9283.598,4026.703,6955.265,87821.943,135.744,96724.618,31107.452,30233.64,10162.448,79366.722,6634.2115,2713.4175,757437.5039999998
2018-07-11,111544.558,3693.192,142426.052,135564.45,9624.61,3917.493,7072.793,80839.843,129.836,118316.874,28276.166,25268.097,10361.088,79693.505,6810.5205,2735.0455,766274.1229999999
2018-07-12,108960.653,536.072,138952.753,139640.665,9175.929,4127.592,6878.449,105292.922,129.183,68432.752,29262.332,23042.376,10323.513,79999.931,7081.0725,2727.8115,734564.0060000002
2018-07-13,97414.897,544.304,141651.737,136065.595,9325.406,3808.075,7321.729,84342.663,125.994,103689.829,28139.785,24909.816,10220.433,81890.797,7268.13,2725.377,739444.567
2018-07-14,82569.89,24.907,142404.8,134024.333,9749.707,3832.299,6000.268,64254.529,93.233,59981.22,31429.872,26963.402,10657.794,77578.351,6933.5405,2622.4545,659120.6
2018-07-15,69974.461,91.304,142581.309,110890.462,8457.985,3234.575,5535.316,54596.064,116.788,82015.709,29119.478,21856.683,10374.85,74680.945,6862.2095,2436.7765,622824.915
2018-07-16,76680.901,632.696,142523.831,116038.712,9317.6,3566.434,6714.354,65100.544,127.792,155978.382,30604.44,26620.769,9546.349,80145.328,6691.886,2237.514,732527.532
2018-07-17,104338.368,5952.29,142736.367,134392.396,9643.42,3863.645,6741.368,70685.933,131.039,84392.713,31319.421,29761.245,9358.849,79785.347,6277.1625,1951.0285,721330.592
2018-07-18,116704.407,6195.295,142594.662,133775.55,10061.494,3435.015,6592.498,68563.446,130.601,98412.685,30156.048,28630.757,9781.333,78572.415,6719.2335,2316.8725,742642.3130000001
2018-07-19,113373.413,394.343,142544.782,134857.624,9784.012,3862.421,7058.682,80851.85,128.622,78652.03,31034.552,29358.223,10263.989,79281.808,6739.563,2550.21,730736.1239999998
2018-07-20,92007.9,333.304,142731.505,126024.779,9870.855,4635.776,7157.344,64001.792,136.33,125179.881,28343.578,28038.813,10868.031,81232.144,7161.6815,2745.1855,730468.8989999999
2018-07-21,82645.848,394.171,145855.811,92352.406,9461.902,3689.523,6138.324,64270.973,120.827,72609.904,28696.279,29930.103,10980.666,76873.446,7325.399,2732.387,634077.9689999998
2018-07-22,75644.932,-12.098,151608.056,84382.032,8376.838,2995.082,5938.3,56810.358,115.608,70951.485,28927.391,29321.156,10607.276,74729.953,7166.546,2713.987,610276.9019999999
2018-07-23,111789.526,1492.646,158298.726,127347.015,9858.746,3657.13,6846.534,84794.286,124.403,63001.134,31348.869,29928.731,10667.921,79269.634,7082.2465,2705.5455,728213.0929999999
2018-07-24,112360.323,1306.76,156354.442,148528.863,9776.222,4147.524,7138.773,105867.293,131.462,53827.423,31300.324,30007.896,10746.756,81085.827,6982.939,2588.212,762151.0390000001
2018-07-25,104771.605,-12.284,142455.417,147014.199,10165.448,3612.219,7016.44,97724.58,133.978,57677.645,31125.283,31199.526,10730.305,80446.692,6908.5605,2413.8385,733383.452
2018-07-26,101007.309,102.886,142409.711,146702.251,10011.556,4235.739,7373.535,115536.933,135.685,50725.95,30452.701,29026.541,11093.291,81380.309,7004.4275,2450.4435,739649.2679999999
2018-07-27,99916.763,44.511,140051.229,128999.264,9875.838,3821.331,6982.955,114076.175,129.792,75039.047,30279.547,31122.446,11041.686,82467.451,6982.925,2443.81,743274.7700000001
2018-07-28,93101.204,83.969,131397.324,88925.517,9776.789,4212.937,6144.332,79749.67,118.584,70918.125,31261.062,32117.415,11299.68,77999.785,7009.527,2441.939,646557.8589999999
2018-07-29,64913.181,194.552,138143.005,80891.024,9902.531,3085.47,6049.269,57451.956,116.39,104691.38,31325.661,31382.676,10905.037,74356.995,6573.205,2438.959,622421.2910000001
2018-07-30,76807.682,190.083,150699.431,115842.404,10578.88,4045.584,7138.428,120341.205,124.285,80817.566,31013.928,31233.054,10759.566,77688.052,6722.62,2722.301,726725.0689999999
2018-07-31,75563.326,195.631,164719.769,137693.936,10251.814,4422.489,6925.458,130168.812,127.482,61462.359,30358.441,31763.39,10964.064,77868.55,6928.3755,2738.9725,752152.869
2018-08-01,79352.834,611.966,167063.454,135132.187,10013.541,4292.109,7661.148,107530.233,133.69,111706.743,29558.374,27970.563,10486.96,77686.354,7085.77,2664.618,778950.544
2018-08-02,90653.233,3423.644,166675.252,144944.638,11031.621,4404.23,8326.122,140338.82,96.675,91143.933,28747.578,21589.429,10171.336,78230.133,6825.6685,2541.6285,809143.94
2018-08-03,102171.004,3296.708,166428.649,153905.719,11246.613,4149.126,8256.357,166672.792,29.961,77451.3,27959.146,20290.0,9297.756,79317.06,6831.9935,2610.0775,839914.2620000001
2018-08-04,76985.696,102.259,157658.735,141547.069,10833.727,4228.107,6332.427,91557.004,66.066,96036.194,28142.95,18332.68,9164.97,73822.25,7226.066,2624.353,724660.553
2018-08-05,67388.169,120.464,151887.736,138116.348,10682.455,3494.308,5341.017,82534.377,82.117,82210.023,28486.212,21548.322,9653.24,70806.044,7089.6665,2626.3875,682066.886
2018-08-06,84071.467,551.354,156577.532,159435.545,11252.016,4395.217,6542.153,165610.193,134.59,62843.439,26824.35,19695.537,10042.493,72932.762,6936.3695,2583.2185,790428.236
2018-08-07,70226.216,30.845,166085.899,149388.67,11460.601,4008.592,5735.125,143225.856,128.371,106189.028,26232.25,17734.655,9773.641,74231.23,7004.4845,2604.3995,794059.8630000001
2018-08-08,64579.177,837.63,166347.473,144374.72,10767.512,4127.387,5584.797,113411.926,132.395,107456.275,27086.189,20945.355,10436.679,75118.61,6860.2165,2639.3785,760705.72
2018-08-09,59523.17,2656.599,166438.194,118330.739,10597.976,3891.375,5661.896,78667.308,133.475,130741.577,28705.108,26795.399,10091.091,76498.722,6863.804,2626.739,728223.1719999999
2018-08-10,50896.584,1399.087,166974.703,114212.898,10572.492,3788.018,6846.422,88999.058,126.887,105526.638,27902.224,28298.695,9702.911,79748.507,7190.2435,2653.9835,704839.3509999999
2018-08-11,62180.208,493.903,166591.68,104874.636,10428.917,3647.278,6487.938,69360.844,116.621,80156.303,27374.974,25327.853,9754.653,73833.849,6953.4035,2610.7735,650193.8340000001
2018-08-12,52607.535,728.507,166340.297,97371.464,9881.551,3286.41,5488.486,63799.603,123.501,94137.838,25721.889,24188.998,9908.91,71045.846,7008.209,2679.879,634318.923
2018-08-13,56319.129,360.636,166575.103,106301.187,10784.441,4440.148,6855.986,116453.737,96.485,73736.714,28577.539,25816.617,10080.379,75702.903,7004.8635,2630.4095,691736.2769999999
2018-08-14,53157.235,2846.956,166967.825,89082.081,10928.767,4848.668,7053.529,67810.151,68.918,144490.451,29273.274,29192.063,10312.553,77351.629,6725.41,2511.512,702621.0219999999
2018-08-15,57678.393,1482.325,166600.286,80932.572,10007.302,3923.09,6263.994,49806.478,92.579,94213.986,27778.962,27320.1,10745.812,74935.767,7008.305,2637.438,621427.3890000002
2018-08-16,65935.915,933.973,166399.409,95639.221,10110.652,3466.508,6317.442,103393.736,134.126,84310.137,22549.905,21415.109,10740.615,76106.475,6538.5495,2561.4685,676553.241
2018-08-17,51859.528,2568.293,166932.499,73501.525,10186.888,2759.862,6321.082,57194.749,116.377,163871.387,25224.676,21278.324,11061.389,77178.717,6904.4435,2653.0145,679612.754
2018-08-18,53270.158,3216.305,167032.093,54109.567,10066.984,3156.52,7380.569,37961.533,95.237,173092.037,26488.313,22100.074,10965.404,73582.232,6909.7735,2625.8265,652052.6259999999
2018-08-19,52576.945,1364.442,167005.038,53638.295,9950.769,2669.272,6288.573,38784.073,92.71,138927.272,27834.557,23827.686,10636.349,70514.532,6892.206,2644.084,613646.803
2018-08-20,83063.996,7956.689,166914.673,90534.538,10534.681,3810.394,8372.335,64731.942,79.331,133239.322,29156.198,21692.287,10293.092,74366.851,6502.8855,2603.7845,713852.9989999998
2018-08-21,80630.643,1647.873,167083.909,133460.07,11090.703,3710.593,8637.942,128408.468,35.927,84518.599,28640.241,23510.005,10668.653,75937.453,6478.512,2531.228,766990.819
2018-08-22,81705.276,2027.257,167017.6,156073.225,10704.938,4046.304,8680.221,156167.7,5.824,49819.577,26364.113,20415.261,10263.808,76430.108,6511.766,2487.936,778720.914
2018-08-23,82506.53,1166.752,166881.038,152498.232,10993.216,3899.091,8108.246,130225.182,2.771,63604.725,25689.916,20372.483,10624.278,77487.875,6685.0875,2610.5325,763355.955
2018-08-24,64284.373,196.093,167013.339,143003.701,10699.364,3921.866,7541.872,72456.156,22.548,114597.651,28020.2,20042.204,10739.088,79190.548,6895.4045,2640.2965,731264.7039999999
2018-08-25,45267.866,920.572,167005.178,92290.656,10864.973,3148.426,7581.834,50909.438,4.328,110128.048,27835.821,21734.86,10597.131,76498.8,6984.4925,2645.3625,634417.7860000002
2018-08-26,47702.932,1582.867,167183.535,100188.808,10385.361,2307.635,5905.969,48161.951,59.143,56115.85,28636.608,24900.594,9831.018,74900.87,6784.0175,2643.0975,587290.2559999998
2018-08-27,80675.869,9965.836,166724.718,147388.711,11034.052,2973.451,7328.319,103933.433,92.39,71919.513,25572.005,13846.671,9579.154,78714.755,6448.436,2585.339,738782.6520000001
2018-08-28,74938.166,5554.682,166542.376,147448.787,10580.11,3561.984,7296.765,104106.478,135.317,127389.615,25551.989,18077.798,9730.452,79466.92,6812.181,2652.874,789846.4940000001
2018-08-29,70199.366,913.909,166998.816,146734.08,10683.648,3039.43,6846.879,127011.446,141.369,81574.375,27780.552,19579.129,10576.908,80424.141,6475.678,2672.831,761652.5569999999
2018-08-30,79198.111,389.422,166908.542,143157.723,10269.319,3139.835,6908.269,120407.808,140.303,95746.525,26820.603,19973.373,10647.701,80660.922,5689.249,2693.298,772751.0029999999
2018-08-31,63990.958,651.758,166869.31,145558.49,10682.692,3046.474,6990.235,87673.355,139.289,125789.577,26958.01,20745.873,10828.457,82087.382,5963.691,2691.66,760667.211
2018-09-01,51632.314,1905.996,166799.83,111547.774,10585.629,3118.381,6994.346,43192.141,108.021,118502.6,27602.863,19305.064,10653.71,76714.595,6163.5325,2771.1875,657597.9839999999
